Protocol,FIN Flag Cnt,Init Bwd Win Byts,SYN Flag Cnt,Down/Up Ratio,Src Port,Dst Port,ACK Flag Cnt,Bwd Header Len,Fwd Pkt Len Min,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Label
6,0,64240,0,0,443,45126,1,20,0,192.168.20.133-34.95.120.147-45126-443-6,34.95.120.147,443,192.168.20.133,45126,6,5/2/2020 13:59,Normal
6,0,0,1,0,33761,6982,0,60,0,192.168.3.130-200.175.2.130-6982-33761-6,200.175.2.130,33761,192.168.3.130,6982,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-23.182.167.245-0-0-0,23.182.167.245,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-94.74.146.2-0-0-0,94.74.146.2,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,0,0,1,443,33960,1,80,0,185.127.17.56-192.168.20.133-443-33960-6,185.127.17.56,443,192.168.20.133,33960,6,5/2/2020 15:03,Normal
6,1,63,0,2,80,42457,1,232,0,192.168.3.130-200.175.2.130-80-42457-6,192.168.3.130,80,200.175.2.130,42457,6,9/1/2020 16:30,Probe
6,0,215,1,1,46868,80,0,144,0,192.168.3.130-200.175.2.130-80-46868-6,200.175.2.130,46868,192.168.3.130,80,6,9/1/2020 16:30,Probe
17,0,-1,0,3,35156,53,0,24,50,192.168.20.133-192.168.20.2-35156-53-17,192.168.20.133,35156,192.168.20.2,53,17,5/2/2020 13:23,Normal
17,0,-1,0,3,34245,53,0,24,50,192.168.20.133-192.168.20.2-34245-53-17,192.168.20.133,34245,192.168.20.2,53,17,5/2/2020 12:07,Normal
6,1,63,0,2,80,46427,1,232,0,192.168.3.130-200.175.2.130-80-46427-6,192.168.3.130,80,200.175.2.130,46427,6,9/1/2020 16:30,Probe
6,1,63,0,0,80,34055,1,64,0,192.168.3.130-200.175.2.130-80-34055-6,192.168.3.130,80,200.175.2.130,34055,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-29.74.107.161-0-0-0,29.74.107.161,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-200.70.93.103-0-0-0,200.70.93.103,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-84.37.96.46-0-0-0,84.37.96.46,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,0,0,443,43100,1,20,0,185.127.17.56-192.168.20.133-443-43100-6,185.127.17.56,443,192.168.20.133,43100,6,5/2/2020 12:25,Normal
6,0,0,1,0,8808,3000,0,40,0,192.168.3.130-200.175.2.130-3000-8808-6,200.175.2.130,8808,192.168.3.130,3000,6,9/1/2020 17:58,Probe
6,1,63,0,0,80,37634,1,64,0,192.168.3.130-200.175.2.130-80-37634-6,192.168.3.130,80,200.175.2.130,37634,6,9/1/2020 16:31,Probe
6,0,215,1,1,44758,80,0,144,0,192.168.3.130-200.175.2.130-80-44758-6,200.175.2.130,44758,192.168.3.130,80,6,9/1/2020 16:32,Probe
6,1,63,0,0,80,34914,1,64,0,192.168.3.130-200.175.2.130-80-34914-6,192.168.3.130,80,200.175.2.130,34914,6,9/1/2020 16:32,Probe
6,0,64240,0,2,59116,443,1,100,0,192.168.20.133-87.248.98.7-59116-443-6,192.168.20.133,59116,87.248.98.7,443,6,7/2/2020 19:10,Normal
6,0,0,1,0,38285,200,0,60,0,192.168.3.130-200.175.2.130-200-38285-6,200.175.2.130,38285,192.168.3.130,200,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,174.201.129.73-192.168.3.130-0-0-0,174.201.129.73,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,43237,1,232,0,192.168.3.130-200.175.2.130-80-43237-6,192.168.3.130,80,200.175.2.130,43237,6,9/1/2020 16:32,Probe
6,1,63,0,0,80,45938,1,64,0,192.168.3.130-200.175.2.130-80-45938-6,192.168.3.130,80,200.175.2.130,45938,6,9/1/2020 16:33,Probe
17,0,-1,0,3,45113,53,0,24,42,192.168.20.133-192.168.20.2-45113-53-17,192.168.20.133,45113,192.168.20.2,53,17,7/2/2020 19:20,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-30.32.33.219-0-0-0,30.32.33.219,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,215,1,1,40517,80,0,144,0,192.168.3.130-200.175.2.130-80-40517-6,200.175.2.130,40517,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,1,63,0,0,80,42051,1,64,0,192.168.3.130-200.175.2.130-80-42051-6,192.168.3.130,80,200.175.2.130,42051,6,9/1/2020 16:32,Probe
6,0,5840,1,0,1673,80,0,140,0,192.168.3.130-10.22.58.211-80-1673-6,10.22.58.211,1673,192.168.3.130,80,6,10/1/2020 5:21,DDoS
0,0,-1,0,0,0,0,0,0,0,148.165.255.30-192.168.3.130-0-0-0,148.165.255.30,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,64240,0,1,48706,443,1,300,0,192.168.20.133-104.16.202.237-48706-443-6,192.168.20.133,48706,104.16.202.237,443,6,5/2/2020 12:50,Normal
6,1,63,0,0,80,44025,1,64,0,192.168.3.130-200.175.2.130-80-44025-6,192.168.3.130,80,200.175.2.130,44025,6,9/1/2020 16:33,Probe
6,1,63,0,0,80,39452,1,64,0,192.168.3.130-200.175.2.130-80-39452-6,192.168.3.130,80,200.175.2.130,39452,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-126.215.217.24-0-0-0,126.215.217.24,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,48424,53,0,24,34,192.168.20.133-192.168.20.2-48424-53-17,192.168.20.133,48424,192.168.20.2,53,17,5/2/2020 14:05,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-39.41.242.142-0-0-0,39.41.242.142,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,0,47876,443,0,124,0,185.127.17.56-192.168.20.133-443-47876-6,192.168.20.133,47876,185.127.17.56,443,6,5/2/2020 13:32,Normal
17,0,-1,0,3,53310,53,0,24,42,192.168.20.133-192.168.20.2-53310-53-17,192.168.20.133,53310,192.168.20.2,53,17,5/2/2020 12:18,Normal
6,1,63,0,0,80,44685,1,64,0,192.168.3.130-200.175.2.130-80-44685-6,192.168.3.130,80,200.175.2.130,44685,6,9/1/2020 16:32,Probe
17,0,-1,0,3,49006,53,0,24,34,192.168.20.133-192.168.20.2-49006-53-17,192.168.20.133,49006,192.168.20.2,53,17,4/2/2020 12:39,Normal
17,0,-1,0,3,59754,53,0,24,35,192.168.20.133-192.168.20.2-59754-53-17,192.168.20.133,59754,192.168.20.2,53,17,4/2/2020 18:25,Normal
6,0,215,1,1,42401,8180,0,144,0,192.168.3.130-200.175.2.130-8180-42401-6,200.175.2.130,42401,192.168.3.130,8180,6,10/1/2020 1:40,BFA
17,0,-1,0,3,36874,53,0,24,33,192.168.20.133-192.168.20.2-36874-53-17,192.168.20.133,36874,192.168.20.2,53,17,4/2/2020 18:28,Normal
6,0,64240,1,0,39608,443,0,124,0,192.168.20.133-69.20.107.83-39608-443-6,192.168.20.133,39608,69.20.107.83,443,6,4/2/2020 18:26,Normal
6,1,63,0,0,80,42042,1,64,0,192.168.3.130-200.175.2.130-80-42042-6,192.168.3.130,80,200.175.2.130,42042,6,9/1/2020 16:32,Probe
6,1,63,0,2,80,32877,1,232,0,192.168.3.130-200.175.2.130-80-32877-6,192.168.3.130,80,200.175.2.130,32877,6,9/1/2020 16:29,Probe
6,0,64240,1,1,51188,443,0,344,0,192.168.20.133-74.125.193.149-51188-443-6,192.168.20.133,51188,74.125.193.149,443,6,4/2/2020 12:28,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-93.128.176.41-0-0-0,93.128.176.41,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,1,53,41129,0,8,95,192.168.20.129-192.168.20.2-41129-53-17,192.168.20.2,53,192.168.20.129,41129,17,7/2/2020 17:35,Normal
6,0,64240,1,1,55986,443,0,504,0,185.127.17.56-192.168.20.133-443-55986-6,192.168.20.133,55986,185.127.17.56,443,6,5/2/2020 14:12,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-201.160.78.2-0-0-0,201.160.78.2,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,44162,80,0,144,0,192.168.3.130-200.175.2.130-80-44162-6,200.175.2.130,44162,192.168.3.130,80,6,9/1/2020 16:30,Probe
17,0,-1,0,3,38334,53,0,24,43,192.168.20.133-192.168.20.2-38334-53-17,192.168.20.133,38334,192.168.20.2,53,17,5/2/2020 12:32,Normal
6,0,64240,1,1,54414,443,0,204,0,192.168.20.133-74.125.193.148-54414-443-6,192.168.20.133,54414,74.125.193.148,443,6,4/2/2020 18:20,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-21.17.186.207-0-0-0,21.17.186.207,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,64239,0,0,40216,443,1,40,0,192.168.20.133-216.52.2.19-40216-443-6,192.168.20.133,40216,216.52.2.19,443,6,5/2/2020 13:36,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-118.228.72.145-0-0-0,118.228.72.145,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-39.195.252.208-0-0-0,39.195.252.208,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-21.196.161.114-0-0-0,21.196.161.114,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-124.214.208.124-0-0-0,124.214.208.124,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,0,80,45860,1,64,0,192.168.3.130-200.175.2.130-80-45860-6,192.168.3.130,80,200.175.2.130,45860,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,144.148.7.21-192.168.3.130-0-0-0,144.148.7.21,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,1,60756,443,0,1164,0,185.127.17.56-192.168.20.133-443-60756-6,192.168.20.133,60756,185.127.17.56,443,6,5/2/2020 14:49,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-115.84.8.38-0-0-0,115.84.8.38,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,182.164.41.245-192.168.3.130-0-0-0,182.164.41.245,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-201.83.237.115-0-0-0,201.83.237.115,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,35625,1,232,0,192.168.3.130-200.175.2.130-80-35625-6,192.168.3.130,80,200.175.2.130,35625,6,9/1/2020 16:29,Probe
6,1,63,0,2,80,35385,1,232,0,192.168.3.130-200.175.2.130-80-35385-6,192.168.3.130,80,200.175.2.130,35385,6,9/1/2020 16:32,Probe
6,0,0,1,0,37727,2038,0,60,0,192.168.3.130-200.175.2.130-2038-37727-6,200.175.2.130,37727,192.168.3.130,2038,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.20.1-224.0.0.22-0-0-0,192.168.20.1,0,224.0.0.22,0,0,7/2/2020 14:46,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-203.56.22.99-0-0-0,203.56.22.99,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-24.130.194.61-0-0-0,24.130.194.61,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,164.213.228.128-192.168.3.130-0-0-0,164.213.228.128,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-196.39.74.115-0-0-0,196.39.74.115,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,60643,53,0,24,35,192.168.20.133-192.168.20.2-60643-53-17,192.168.20.133,60643,192.168.20.2,53,17,4/2/2020 18:23,Normal
6,1,63,0,0,80,36917,1,64,0,192.168.3.130-200.175.2.130-80-36917-6,192.168.3.130,80,200.175.2.130,36917,6,9/1/2020 16:33,Probe
6,1,63,0,2,80,39177,1,232,0,192.168.3.130-200.175.2.130-80-39177-6,192.168.3.130,80,200.175.2.130,39177,6,9/1/2020 16:31,Probe
17,0,-1,0,3,46449,53,0,24,60,192.168.20.133-192.168.20.2-46449-53-17,192.168.20.133,46449,192.168.20.2,53,17,7/2/2020 14:37,Normal
17,0,-1,0,3,51760,53,0,24,33,192.168.20.133-192.168.20.2-51760-53-17,192.168.20.133,51760,192.168.20.2,53,17,5/2/2020 14:34,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-107.201.96.203-0-0-0,107.201.96.203,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-102.8.188.185-0-0-0,102.8.188.185,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,36193,1,232,0,192.168.3.130-200.175.2.130-80-36193-6,192.168.3.130,80,200.175.2.130,36193,6,9/1/2020 16:30,Probe
6,0,64240,1,0,41290,443,0,124,0,192.168.20.133-96.16.109.9-41290-443-6,192.168.20.133,41290,96.16.109.9,443,6,5/2/2020 13:36,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-103.230.80.132-0-0-0,103.230.80.132,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,38671,1,232,0,192.168.3.130-200.175.2.130-80-38671-6,192.168.3.130,80,200.175.2.130,38671,6,9/1/2020 16:29,Probe
6,0,215,1,1,42877,80,0,144,0,192.168.3.130-200.175.2.130-80-42877-6,200.175.2.130,42877,192.168.3.130,80,6,9/1/2020 16:29,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-19.29.241.130-0-0-0,19.29.241.130,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,215,1,1,34974,80,0,144,0,192.168.3.130-200.175.2.130-80-34974-6,200.175.2.130,34974,192.168.3.130,80,6,9/1/2020 16:32,Probe
17,0,-1,0,3,38958,53,0,24,33,192.168.20.133-192.168.20.2-38958-53-17,192.168.20.133,38958,192.168.20.2,53,17,5/2/2020 14:20,Normal
17,0,-1,0,3,54471,53,0,24,35,192.168.20.133-192.168.20.2-54471-53-17,192.168.20.133,54471,192.168.20.2,53,17,5/2/2020 13:39,Normal
6,1,63,0,2,80,44147,1,232,0,192.168.3.130-200.175.2.130-80-44147-6,192.168.3.130,80,200.175.2.130,44147,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-94.74.132.38-0-0-0,94.74.132.38,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,57619,2649,0,40,0,192.168.3.130-200.175.2.130-2649-57619-6,200.175.2.130,57619,192.168.3.130,2649,6,9/1/2020 17:55,Probe
0,0,-1,0,0,0,0,0,0,0,165.187.89.77-192.168.3.130-0-0-0,165.187.89.77,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-70.216.150.91-0-0-0,70.216.150.91,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,34781,1,232,0,192.168.3.130-200.175.2.130-80-34781-6,192.168.3.130,80,200.175.2.130,34781,6,9/1/2020 16:32,Probe
6,0,64240,1,1,55068,443,0,404,0,185.127.17.56-192.168.20.133-443-55068-6,192.168.20.133,55068,185.127.17.56,443,6,5/2/2020 14:04,Normal
0,0,-1,0,0,0,0,0,0,0,138.74.252.32-192.168.3.130-0-0-0,138.74.252.32,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-42.138.251.72-0-0-0,42.138.251.72,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,1,33506,443,0,384,0,192.168.20.133-37.252.173.38-33506-443-6,192.168.20.133,33506,37.252.173.38,443,6,5/2/2020 14:23,Normal
6,0,64240,1,1,57188,443,0,324,0,154.59.122.74-192.168.20.133-443-57188-6,192.168.20.133,57188,154.59.122.74,443,6,5/2/2020 13:42,Normal
6,1,63,0,0,80,42272,1,64,0,192.168.3.130-200.175.2.130-80-42272-6,192.168.3.130,80,200.175.2.130,42272,6,9/1/2020 16:32,Probe
6,0,215,1,1,45162,80,0,144,0,192.168.3.130-200.175.2.130-80-45162-6,200.175.2.130,45162,192.168.3.130,80,6,9/1/2020 16:32,Probe
6,1,63,0,2,80,38801,1,232,0,192.168.3.130-200.175.2.130-80-38801-6,192.168.3.130,80,200.175.2.130,38801,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-86.196.241.254-0-0-0,86.196.241.254,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,46649,6657,0,60,0,192.168.3.130-200.175.2.130-6657-46649-6,200.175.2.130,46649,192.168.3.130,6657,6,9/1/2020 17:32,Probe
17,0,-1,0,3,47313,53,0,24,30,192.168.20.133-192.168.20.2-47313-53-17,192.168.20.133,47313,192.168.20.2,53,17,5/2/2020 13:38,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-30.201.204.8-0-0-0,30.201.204.8,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-90.0.189.28-0-0-0,90.0.189.28,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,174.3.146.255-192.168.3.130-0-0-0,174.3.146.255,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,37731,7636,0,60,0,192.168.3.130-200.175.2.130-7636-37731-6,200.175.2.130,37731,192.168.3.130,7636,6,9/1/2020 17:32,Probe
6,0,64240,1,1,34216,443,0,264,0,192.168.20.133-72.251.249.13-34216-443-6,192.168.20.133,34216,72.251.249.13,443,6,5/2/2020 12:00,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-192.102.219.85-0-0-0,192.102.219.85,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-208.39.33.120-0-0-0,208.39.33.120,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-201.192.146.72-0-0-0,201.192.146.72,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,35619,7087,0,60,0,192.168.3.130-200.175.2.130-7087-35619-6,200.175.2.130,35619,192.168.3.130,7087,6,9/1/2020 17:32,Probe
17,0,-1,0,1,53,46798,0,8,95,192.168.20.129-192.168.20.2-46798-53-17,192.168.20.2,53,192.168.20.129,46798,17,7/2/2020 19:02,Normal
17,0,-1,0,3,38123,53,0,24,30,192.168.20.133-192.168.20.2-38123-53-17,192.168.20.133,38123,192.168.20.2,53,17,5/2/2020 14:54,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-1.51.143.186-0-0-0,1.51.143.186,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-74.138.60.90-0-0-0,74.138.60.90,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,41555,1,232,0,192.168.3.130-200.175.2.130-80-41555-6,192.168.3.130,80,200.175.2.130,41555,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-68.107.61.142-0-0-0,68.107.61.142,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,35223,880,0,60,0,192.168.3.130-200.175.2.130-880-35223-6,200.175.2.130,35223,192.168.3.130,880,6,9/1/2020 17:32,Probe
6,1,63,0,2,80,44357,1,232,0,192.168.3.130-200.175.2.130-80-44357-6,192.168.3.130,80,200.175.2.130,44357,6,9/1/2020 16:31,Probe
6,1,63,0,0,80,45422,1,64,0,192.168.3.130-200.175.2.130-80-45422-6,192.168.3.130,80,200.175.2.130,45422,6,9/1/2020 16:32,Probe
6,1,63,0,2,80,33827,1,232,0,192.168.3.130-200.175.2.130-80-33827-6,192.168.3.130,80,200.175.2.130,33827,6,9/1/2020 16:32,Probe
6,1,63,0,0,80,35039,1,64,0,192.168.3.130-200.175.2.130-80-35039-6,192.168.3.130,80,200.175.2.130,35039,6,9/1/2020 16:33,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-69.164.103.117-0-0-0,69.164.103.117,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,0,1,57810,80,0,20,0,192.168.3.130-200.175.2.130-80-57810-6,200.175.2.130,57810,192.168.3.130,80,6,9/1/2020 19:47,DoS
6,1,63,0,0,80,34895,1,64,0,192.168.3.130-200.175.2.130-80-34895-6,192.168.3.130,80,200.175.2.130,34895,6,9/1/2020 16:33,Probe
6,0,0,1,0,38865,6011,0,60,0,192.168.3.130-200.175.2.130-6011-38865-6,200.175.2.130,38865,192.168.3.130,6011,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-61.84.242.115-0-0-0,61.84.242.115,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,174.236.229.69-192.168.3.130-0-0-0,174.236.229.69,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,0,1,443,55342,1,80,0,185.127.17.56-192.168.20.133-443-55342-6,185.127.17.56,443,192.168.20.133,55342,6,5/2/2020 14:06,Normal
17,0,-1,0,3,55942,53,0,24,33,192.168.20.133-192.168.20.2-55942-53-17,192.168.20.133,55942,192.168.20.2,53,17,5/2/2020 12:15,Normal
6,0,64240,0,1,40414,443,1,500,0,178.250.2.150-192.168.20.133-443-40414-6,192.168.20.133,40414,178.250.2.150,443,6,5/2/2020 13:58,Normal
6,1,63,0,2,80,39765,1,232,0,192.168.3.130-200.175.2.130-80-39765-6,192.168.3.130,80,200.175.2.130,39765,6,9/1/2020 16:31,Probe
17,0,-1,0,3,38087,53,0,24,36,192.168.20.133-192.168.20.2-38087-53-17,192.168.20.133,38087,192.168.20.2,53,17,5/2/2020 12:16,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-85.243.127.182-0-0-0,85.243.127.182,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,41175,1,232,0,192.168.3.130-200.175.2.130-80-41175-6,192.168.3.130,80,200.175.2.130,41175,6,9/1/2020 16:29,Probe
17,0,-1,0,3,35426,53,0,24,33,192.168.20.133-192.168.20.2-35426-53-17,192.168.20.133,35426,192.168.20.2,53,17,5/2/2020 12:30,Normal
6,1,63,0,2,80,36983,1,232,0,192.168.3.130-200.175.2.130-80-36983-6,192.168.3.130,80,200.175.2.130,36983,6,9/1/2020 16:30,Probe
17,0,-1,0,3,41604,53,0,24,30,192.168.20.133-192.168.20.2-41604-53-17,192.168.20.133,41604,192.168.20.2,53,17,5/2/2020 14:09,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-76.241.120.185-0-0-0,76.241.120.185,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,41043,1,232,0,192.168.3.130-200.175.2.130-80-41043-6,192.168.3.130,80,200.175.2.130,41043,6,9/1/2020 16:30,Probe
17,0,-1,0,3,56048,53,0,24,38,192.168.20.133-192.168.20.2-56048-53-17,192.168.20.133,56048,192.168.20.2,53,17,5/2/2020 13:40,Normal
6,0,64240,0,1,58460,443,1,160,0,192.168.20.133-74.125.193.94-58460-443-6,192.168.20.133,58460,74.125.193.94,443,6,7/2/2020 17:06,Normal
0,0,-1,0,0,0,0,0,0,0,160.221.235.41-192.168.3.130-0-0-0,160.221.235.41,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,37481,1,232,0,192.168.3.130-200.175.2.130-80-37481-6,192.168.3.130,80,200.175.2.130,37481,6,9/1/2020 16:32,Probe
17,0,-1,0,3,50351,53,0,24,32,192.168.20.133-192.168.20.2-50351-53-17,192.168.20.133,50351,192.168.20.2,53,17,5/2/2020 19:19,Normal
6,0,64240,1,1,40088,443,0,264,0,192.168.20.133-209.85.203.95-40088-443-6,192.168.20.133,40088,209.85.203.95,443,6,5/2/2020 12:40,Normal
17,0,-1,0,3,56168,53,0,24,41,192.168.20.133-192.168.20.2-56168-53-17,192.168.20.133,56168,192.168.20.2,53,17,7/2/2020 14:14,Normal
17,0,-1,0,3,53019,53,0,24,32,192.168.20.133-192.168.20.2-53019-53-17,192.168.20.133,53019,192.168.20.2,53,17,5/2/2020 14:51,Normal
6,1,63,0,2,80,44665,1,232,0,192.168.3.130-200.175.2.130-80-44665-6,192.168.3.130,80,200.175.2.130,44665,6,9/1/2020 16:31,Probe
6,1,63,0,2,80,42425,1,232,0,192.168.3.130-200.175.2.130-80-42425-6,192.168.3.130,80,200.175.2.130,42425,6,9/1/2020 16:29,Probe
6,1,63,0,2,80,42961,1,232,0,192.168.3.130-200.175.2.130-80-42961-6,192.168.3.130,80,200.175.2.130,42961,6,9/1/2020 16:29,Probe
6,0,64239,0,1,443,42210,1,20,0,192.168.20.133-52.212.78.90-42210-443-6,52.212.78.90,443,192.168.20.133,42210,6,5/2/2020 13:42,Normal
6,1,63,0,0,80,42621,1,64,0,192.168.3.130-200.175.2.130-80-42621-6,192.168.3.130,80,200.175.2.130,42621,6,9/1/2020 16:33,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-16.241.238.150-0-0-0,16.241.238.150,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,161.99.138.6-192.168.3.130-0-0-0,161.99.138.6,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,156.70.134.93-192.168.3.130-0-0-0,156.70.134.93,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,37625,53,0,24,32,192.168.20.133-192.168.20.2-37625-53-17,192.168.20.133,37625,192.168.20.2,53,17,5/2/2020 14:18,Normal
0,0,-1,0,0,0,0,0,0,0,136.148.120.41-192.168.3.130-0-0-0,136.148.120.41,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,0,138,138,0,8,174,192.168.20.255-192.168.20.1-138-138-17,192.168.20.1,138,192.168.20.255,138,17,7/2/2020 18:52,Normal
6,1,63,0,2,80,43815,1,232,0,192.168.3.130-200.175.2.130-80-43815-6,192.168.3.130,80,200.175.2.130,43815,6,9/1/2020 16:32,Probe
17,0,-1,0,3,55087,53,0,24,34,192.168.20.133-192.168.20.2-55087-53-17,192.168.20.133,55087,192.168.20.2,53,17,7/2/2020 19:31,Normal
6,0,0,0,1,443,47712,1,40,0,192.168.20.133-74.125.193.154-47712-443-6,74.125.193.154,443,192.168.20.133,47712,6,5/2/2020 19:20,Normal
6,1,63,0,0,80,34881,1,64,0,192.168.3.130-200.175.2.130-80-34881-6,192.168.3.130,80,200.175.2.130,34881,6,9/1/2020 16:33,Probe
